a,b,zip_code,d,name,f,canton,h,I,j,k,l,m
6361,40,3000,71,Bern 71 CS PZ,Bern 71 CS PZ,BE,1,,0,1710,351,19961220
6362,10,4573,0,Lohn-Ammannsegg,Lohn-Ammannsegg,SO,1,,1,2716,2526,19960913
6365,40,9026,0,St. Gallen K AG,St. Gallen Künzler AG,SG,1,,0,5219,3203,19931228
6381,80,8152,60,Glattbrugg Zust,Glattbrugg Zustellung,ZH,1,,0,6381,66,20030701
6386,80,1988,0,Thyon-Les Collons,Thyon-Les Collons,VS,2,,0,1225,6089,20121101
6389,80,8965,2,Berikon 2 Dorf,Berikon 2 Dorf,AG,1,,0,6389,4062,20080101
6390,30,8965,1,Berikon 1,Berikon 1,AG,1,,0,6390,4062,19951207
6412,30,5046,0,Schmiedrued-Walde,Schmiedrued-Walde,AG,1,,0,6412,4143,20100401
6413,30,6031,0,Ebikon,Ebikon,LU,1,,0,6413,1054,19940928
6414,30,6021,0,Emmenbrücke 1,Emmenbrücke 1,LU,1,,0,6414,1024,19940602
6415,30,6391,0,Engelberg,Engelberg,OW,1,,0,6415,1402,19940602
6416,30,6281,0,Hochdorf,Hochdorf,LU,1,,0,6416,1031,19940602
6417,30,6011,0,Kriens,Kriens,LU,1,,0,6417,1059,19940602
6418,30,6061,0,Sarnen 1,Sarnen 1,OW,1,,0,6418,1407,19950830
6419,30,6371,0,Stans,Stans,NW,1,,0,6419,1509,19960806
6420,30,6431,0,Schwyz,Schwyz,SZ,1,,0,6420,1372,19960304
6422,80,8302,75,Kloten Kaserne,Kloten Kaserne,ZH,1,,0,7338,62,20030101
6427,40,9025,0,St. Gallen Quelle,St. Gallen Quelle,SG,1,,0,5204,3203,19940901
6428,20,8725,2,Gebertingen,Gebertingen,SG,1,,1,7700,3341,20080501
6429,80,6900,7,Lugano 7,Lugano 7,TI,3,,0,6429,5192,20080101
6430,30,6907,0,Lugano 7 Caselle,Lugano 7 Loreto Caselle,TI,3,,0,6430,5192,19960610
6431,40,1240,0,Genève,Genève,GE,2,,0,8490,6621,20040501
6433,30,9471,1,Buchs SG 1,Buchs SG 1,SG,1,,0,6433,3271,19960806
6435,30,9471,3,Buchs SG 3,Buchs SG 3,SG,1,,0,6435,3271,19960805
6436,30,1260,2,Nyon 2,Nyon 2,VD,2,,0,6436,5724,19941014
6437,30,1260,1,Nyon 1,Nyon 1,VD,2,,0,6437,5724,19941014
6438,80,1530,75,Payerne Caserne,Payerne Caserne,VD,2,,0,7402,5822,20030101
6439,80,8903,75,Birmensdorf ZH Kas,Birmensdorf ZH Kaserne,ZH,1,,0,7226,242,20030101
6440,80,8180,75,Bülach Kaserne,Bülach Kaserne,ZH,1,,0,7228,53,20030101
6441,80,8600,75,Dübendorf Kaserne,Dübendorf Kaserne,ZH,1,,0,7232,191,20030101
6442,80,8500,75,Frauenfeld Kaserne,Frauenfeld Kaserne,TG,1,,0,4808,4566,20030101
6444,30,9401,0,Rorschach,Rorschach,SG,1,,0,6444,3215,19941123
6445,30,9501,0,Wil SG 1,Wil SG 1,SG,1,,0,6445,3427,19980320
6446,80,3000,77,Bern 77 SBV,Bern 77 SBV,BE,1,,0,1710,351,20081201
6447,30,5620,2,Bremgarten AG 2,Bremgarten AG 2,AG,1,,0,6447,4063,19960326
6449,30,5620,1,Bremgarten AG 1,Bremgarten AG 1,AG,1,,0,6449,4063,19951207
6455,80,8010,50,Zürich BZ,Zürich Briefzentrum,ZH,1,,0,6455,247,20070101
6486,80,2800,76,Delémont car post,Delémont car postal JU-NE,JU,2,,0,1554,6711,19960913
6496,40,1211,70,Genève 70,Genève 70,GE,2,,0,381,6621,19950227
6498,40,4509,0,Solothurn,Solothurn,SO,1,,0,2716,2601,19960912
6499,30,6060,4,Sarnen 2,Sarnen 2,OW,1,,0,6499,1407,19950830
6508,80,6060,3,Sarnen 2 Büntenp.,Sarnen 2 Büntenpark,OW,1,,0,7694,1407,20040901
6509,80,6060,1,Sarnen 1,Sarnen 1,OW,1,,0,6418,1407,20110301
6511,20,1958,2,Uvrier,Uvrier,VS,2,,1,1203,6266,19960806
6516,30,1211,5,Genève 5,Genève 5,GE,2,,0,6516,6623,20040801
6518,40,1211,84,Genève 84 Votation,Genève 84 Votations,GE,2,,0,352,6621,19950621
6519,80,9014,60,St. Gallen 14 Zust,St. Gallen 14 Zustellung,SG,1,,0,6519,3203,19990408
6520,80,3800,76,Interlaken Pauto,Interlaken Postauto BE Ober,BE,1,,0,7281,581,19960904
6524,80,4000,76,Basel Postauto,Basel Postauto Nordwestschw,BS,1,,0,2439,2701,19960314
6525,80,6000,76,Luzern Postauto,Luzern Postauto Zentralschw,LU,1,,0,3202,1061,19960226
6526,80,8730,76,Uznach Postauto,Uznach Postauto Linth-SZ-GL,SG,1,,0,7700,3339,19960226
6527,80,9001,76,St. Gallen Postaut,St. Gallen Postauto SG-Azel,SG,1,,0,5204,3203,19980414
6531,40,4070,0,Basel,Basel,BS,1,,0,2452,2701,19950830
6549,20,4524,2,Balmberg,Balmberg,SO,1,,0,2730,2541,19960912
6550,20,4524,3,Oberbalmberg,Oberbalmberg,SO,1,,0,2730,2541,19960912
6551,20,6156,2,Luthern Bad,Luthern Bad,LU,1,,1,3310,1135,20020401
6552,80,5400,60,Baden 1 Zustellung,Baden 1 Zustellung,AG,1,,0,6552,4021,20030701
6554,20,6260,4,Mehlsecken,Mehlsecken,LU,1,,1,7692,1140,19980525
6555,30,6602,0,Muralto,Muralto,TI,3,,0,6555,5120,19951218
6556,80,6161,0,Entlebuch,Entlebuch Versandzentrum,LU,1,,0,8301,1002,20090401
6560,20,6677,1,Aurigeno,Aurigeno,TI,3,,0,3693,5317,19960806
6561,30,9201,0,Gossau SG,Gossau SG,SG,1,,0,6561,3443,19960610
6562,80,6900,2,Lugano 2,Lugano 2,TI,3,,0,6562,5192,20080101
6564,80,6600,5,Locarno 4 Solduno,Locarno 4 Solduno,TI,3,,0,3621,5113,20081201
6565,40,8510,0,Frauenfeld,Frauenfeld Kant. Verwaltung,TG,1,,0,4808,4566,19960806
6572,40,3050,0,Bern,Bern Swisscom,BE,1,,0,9004,351,20080501
6573,80,6900,8,Lugano 8,Lugano 8,TI,3,,0,6573,5192,20080101
6574,80,6900,4,Lugano 4,Lugano 4,TI,3,,0,6574,5192,20080101
6575,80,6900,6,Lugano 6,Lugano 6,TI,3,,0,6575,5192,20080101
6585,20,7431,2,Obermutten,Obermutten,GR,1,,0,4237,3503,19960614
6586,20,1892,1,Lavey-les-Bains,Lavey-les-Bains,VD,2,,0,7666,5406,19960903
6587,20,2575,1,Gerolfingen,Gerolfingen,BE,1,,1,1477,751,19990222
6589,40,3000,61,Bern 60 UPD,Bern 60 UPD,BE,1,,0,8131,351,20080501
6590,30,8260,1,Stein am Rhein 1,Stein am Rhein 1,SH,1,,0,6590,2964,19960920
6591,30,8260,2,Stein am Rhein 2,Stein am Rhein 2 Stadt,SH,1,,0,6591,2964,19971023
6601,20,9214,2,Kradolf,Kradolf,TG,1,,1,4902,4501,19980818
6602,80,1400,75,Yverdon Caserne,Yverdon Caserne,VD,2,,0,6257,5938,20030101
6603,80,2013,75,Colombier NE Cas,Colombier NE Caserne,NE,2,,0,7651,6416,20030101
6604,80,1680,75,Romont Caserne,Romont Caserne,FR,2,,0,7663,2096,20030101
6605,80,6032,75,Emmen Kaserne,Emmen Kaserne,LU,1,,0,7203,1024,20030101
6606,80,1700,75,Fribourg Caserne,Fribourg Caserne,FR,2,,0,926,2196,20030101
6607,80,1211,75,Genève 26 Caserne,Genève 26 Caserne,GE,2,,0,350,6621,20030101
6608,80,6810,75,Isone Caserma,Isone Caserma,TI,3,,0,3804,5009,20030101
6609,80,6616,75,Losone Caserma,Losone Caserma,TI,3,,0,7729,5115,20030101
6610,80,6000,75,Luzern Kaserne,Luzern Kaserne,LU,1,,0,3202,1061,20030101
6611,80,3250,75,Lyss Kaserne,Lyss Kaserne,BE,1,,0,1898,306,20030101
6612,80,8887,75,Mels Kaserne,Mels Kaserne,SG,1,,0,7723,3293,20030101
6613,80,6802,75,Rivera Caserma,Rivera Caserma,TI,3,,0,3805,5238,20030101
6614,80,1510,75,Moudon Caserne,Moudon Caserne,VD,2,,0,7661,5678,20030101
6615,80,1890,75,St-Maurice Caserne,St-Maurice Caserne,VS,2,,0,7666,6217,20030101
6616,80,1950,75,Sion Caserne,Sion Caserne,VS,2,,0,1203,6266,20030101
6617,80,3380,75,Wangen Kaserne,Wangen a. A. Kaserne,BE,1,,0,2837,992,20030101
6618,80,6370,75,Stans Kaserne,Stans Kaserne,NW,1,,0,7215,1509,20030101
6619,80,6780,75,Airolo Caserma,Airolo Caserma,TI,3,,0,3747,5061,20030101
6620,80,3000,75,Bern 22 Kaserne,Bern 22 Kaserne,BE,1,,0,1686,351,20030101
6621,80,1145,75,Bière Caserne,Bière Caserne,VD,2,,0,290,5425,20030101
6622,80,2900,75,Porrentruy Caserne,Porrentruy Caserne,JU,2,,0,1605,6800,20030101
6624,20,8640,3,Hurden,Hurden,SZ,1,,1,4981,1322,19991122
6625,40,8086,0,Zürich R Digest,Zürich Reader's Digest,ZH,1,,0,4425,261,19961216
6628,30,1630,1,Bulle 1,Bulle 1,FR,2,,0,6628,2125,19961216
6629,30,1630,2,Bulle 2,Bulle 2,FR,2,,0,6629,2125,19970212
6630,30,6460,1,Altdorf UR 1,Altdorf UR 1,UR,1,,0,6630,1201,19980910
6631,80,6460,2,Altdorf UR 2 Ryn.,Altdorf UR 2 Rynächt,UR,1,,0,7405,1201,20080101
6632,30,6460,3,Altdorf UR 2,Altdorf UR 2,UR,1,,0,6632,1201,19961216
6669,10,1660,4,La Lécherette,La Lécherette,VD,2,,0,1088,5841,20050501
6670,40,8085,0,Zürich Versich.,Zürich Versicherung,ZH,1,,0,4393,261,19970321
6675,20,2075,1,Thielle,Thielle,NE,2,1,1,7653,6461,19970321
6676,20,2075,2,Wavre,Wavre,NE,2,1,1,7653,6461,19970321
6786,20,1721,1,Misery,Misery,FR,2,,0,1037,2272,19980818
6788,20,3632,3,Oberstocken,Oberstocken,BE,1,,1,2101,765,20090501
7007,20,1068,0,Les Monts-de-Pully,Les Monts-de-Pully,VD,2,,1,126,5590,19980623
7008,40,2010,0,Neuchâtel OFS,Neuchâtel OFS,NE,2,,0,1278,6458,19970728
7009,40,8285,0,Kreuzlingen Ifolor,Kreuzlingen Ifolor AG,TG,1,,0,4633,4671,20080501
7065,40,4039,0,Basel,Basel,BS,1,,0,2452,2701,20020101
7095,80,1762,70,Givisiez Dist Ba,Givisiez Dist Ba,FR,2,,0,7095,2197,19981123
7096,80,1950,70,Sion Dist Ba,Sion Base de distribution,VS,2,,0,7096,6266,19990118
7097,80,3900,70,Brig Dist Ba,Brig Distributionsbasis,VS,1,,0,7097,6002,19981123
7100,80,3600,70,Thun Dist Ba,Thun Dist Ba,BE,1,,0,7100,942,19981123
7102,80,2510,0,Biel/Bienne DistBa,Biel/Bienne Dist Ba,BE,1,2,0,7102,371,19981123
7111,80,8210,70,Schaffhausen DistB,Schaffhausen Dist Ba,SH,1,,0,7111,2939,20010701
7114,80,9510,0,Wil SG Dist Ba,Wil SG Distributionsbasis,SG,1,,0,5406,3427,19981216
7115,80,6593,70,Cadenazzo Dist Ba,Cadenazzo Dist Ba,TI,3,,0,7115,5003,19990118
7162,80,1227,60,Carouge GE Dist,Carouge GE Distribution,GE,2,,0,7162,6608,20030601
7163,80,1225,60,Chêne-Bourg Dist,Chêne-Bourg Distribution,GE,2,,0,7163,6613,20031101
7164,80,1196,60,Gland Distribution,Gland Distribution,VD,2,,0,7164,5721,20031001
7165,80,1218,60,Grand-Saconnex D,Grand-Saconnex Distribution,GE,2,,0,7165,6623,20031101
7166,80,1213,60,Petit-Lancy Dist,Petit-Lancy Distribution,GE,2,,0,7166,6628,20031001
7167,80,1219,60,Le Lignon Dist,Le Lignon Distribution,GE,2,,0,7167,6643,20031101
7168,80,1217,60,Meyrin Dist,Meyrin Distribution,GE,2,,0,7168,6630,20031101
7169,80,1290,60,Versoix Dist,Versoix Distribution,GE,2,,0,7169,6644,20030501
7170,80,1860,60,Aigle Distribution,Aigle Distribution,VD,2,,0,7170,5401,20030501
7171,80,1030,60,Bussigny-p-L Dist,Bussigny-p-L Distribution,VD,2,,0,7171,5624,20030601
7172,80,1023,60,Crissier 1 Dist,Crissier Distribution,VD,2,,0,7172,5583,20030401
7174,80,1723,60,Marly 1 Dist,Marly 1 Distribution,FR,2,,0,7174,2206,20030701
7175,80,2540,60,Grenchen 1 Zust,Grenchen 1 Zustellung,SO,1,,0,7175,2546,20020501
7176,80,4410,60,Liestal Zustellung,Liestal Zustellung,BL,1,,0,7176,2829,20031001
7177,80,4242,60,Laufen Zustellung,Laufen Zustellung,BL,1,,0,7177,2787,20030501
7178,80,4132,60,Muttenz 1 Zust,Muttenz 1 Zustellung,BL,1,,0,7178,2770,20030501
7179,80,4142,60,Münchenstein 1 Zus,Münchenstein 1 Zustellung,BL,1,,0,7179,2769,20030601
7180,80,4104,60,Oberwil BL Zust,Oberwil BL Zustellung,BL,1,,0,7180,2771,20030501
7181,80,4702,60,Oensingen Zust,Oensingen Zustellung,SO,1,,0,7181,2407,20030501
7182,80,4133,60,Pratteln 1 Zust,Pratteln 1 Zustellung,BL,1,,0,7182,2831,20030701
7183,80,4125,60,Riehen 1 Zust,Riehen 1 Zustellung,BS,1,,0,7183,2703,20030401
7184,80,4153,60,Reinach BL Zust,Reinach BL Zustellung,BL,1,,0,7184,2773,20030501
7185,80,4106,60,Therwil Zustellung,Therwil Zustellung,BL,1,,0,7185,2775,20030501
7186,80,4632,60,Trimbach Zust,Trimbach Zustellung,SO,1,,0,7186,2500,20030701
7188,80,5620,60,Bremgarten 1 Zust,Bremgarten AG 1 Zustellung,AG,1,,0,7188,4063,20030501
7189,80,5600,60,Lenzburg Zust,Lenzburg Zustellung,AG,1,,0,7189,4201,20030701
7190,80,4313,60,Möhlin Zustellung,Möhlin Zustellung,AG,1,,0,7190,4254,20030501
7191,80,4665,60,Oftringen 1 Zust,Oftringen 1 Zustellung,AG,1,,0,7191,4280,20030901
7192,80,4310,60,Rheinfelden 1 Zust,Rheinfelden 1 Zustellung,AG,1,,0,7192,4258,20031001
7193,80,4852,60,Rothrist Zust,Rothrist Zustellung,AG,1,,0,7193,4282,20031001
7194,80,8957,60,Spreitenbach Zust,Spreitenbach Zustellung,AG,1,,0,7194,4040,20031001
7195,80,5012,60,Schönenwerd Zust,Schönenwerd Zustellung,SO,1,,0,7195,2583,20031001
7196,80,5430,60,Wettingen 1 Zust,Wettingen 1 Zustellung,AG,1,,0,7196,4045,20030901
7197,80,5610,60,Wohlen AG 1 Zust,Wohlen AG 1 Zustellung,AG,1,,0,7197,4082,20030701
7198,80,4800,60,Zofingen Zust,Zofingen Zustellung,AG,1,,0,7198,4289,20030501
7199,80,6340,60,Baar 1 Zustellung,Baar 1 Zustellung,ZG,1,,0,7199,1701,20030501
7200,80,6440,60,Brunnen Zust,Brunnen Zustellung,SZ,1,,0,7200,1364,20030901
7201,80,6330,60,Cham Zustellung,Cham Zustellung,ZG,1,,0,7201,1702,20030401
7202,80,6030,60,Ebikon Zustellung,Ebikon Zustellung,LU,1,,0,7202,1054,20030601
7203,80,6032,60,Emmen Zustellung,Emmen Zustellung,LU,1,,0,7203,1024,20031101
7204,80,6020,60,Emmenbrücke 1 Zust,Emmenbrücke 1 Zustellung,LU,1,,0,7204,1024,20031101
7205,80,6390,60,Engelberg Zust,Engelberg Zustellung,OW,1,,0,7205,1402,20030501
7206,80,6410,60,Goldau Zust,Goldau Zustellung,SZ,1,,0,7206,1362,20030401
7207,80,6052,60,Hergiswil NW Zust,Hergiswil NW Zustellung,NW,1,,0,7207,1507,20030401
7209,80,6010,60,Kriens 2 Zust,Kriens 2 Zustellung,LU,1,,0,7209,1059,20000911
7211,80,6102,60,Malters Zust,Malters Zustellung,LU,1,,0,7211,1062,20030601
7212,80,6015,60,Luzern R'bühl Zust,Luzern Reussbühl Zustellung,LU,1,,0,7212,1061,20031101
7213,80,6343,60,Rotkreuz Zust,Rotkreuz Zustellung,ZG,1,,0,7213,1707,20030701
7214,80,6430,60,Schwyz Zust,Schwyz Zustellung,SZ,1,,0,7214,1372,20020501
7215,80,6370,60,Stans Zust,Stans Zustellung,NW,1,,0,7215,1509,20030501
7216,80,6312,60,Steinhausen Zust,Steinhausen Zustellung,ZG,1,,0,7216,1708,20030701
7217,80,6210,60,Sursee Zust,Sursee Zustellung,LU,1,,0,7217,1103,20030701
7218,80,6130,60,Willisau Zust,Willisau Zustellung,LU,1,,0,7218,1151,20030901
7219,80,1870,60,Monthey 1 Dist,Monthey 1 Distribution,VS,2,,0,7219,6153,20030501
7220,80,3280,60,Murten Zustellung,Murten Zustellung,FR,1,2,0,7220,2275,20031001
7221,80,8134,60,Adliswil 1 Zust,Adliswil 1 Zustellung,ZH,1,,0,7221,131,20030401
7222,80,8910,60,Affoltern a.A.Zust,Affoltern am A. Zustellung,ZH,1,,0,7222,2,20030501
7223,80,8580,60,Amriswil Zust,Amriswil Zustellung,TG,1,,0,7223,4461,20030901
7224,80,9320,60,Arbon Zustellung,Arbon Zustellung,TG,1,,0,7224,4401,20030901
7226,80,8903,60,Birmensdorf Zust,Birmensdorf ZH Zustellung,ZH,1,,0,7226,242,20031001
7227,80,9220,60,Bischofszell Zust,Bischofszell Zustellung,TG,1,,0,7227,4471,20030501
7228,80,8180,60,Bülach Zust,Bülach Zustellung,ZH,1,,0,7228,53,20030501
7229,80,8157,60,Dielsdorf Zust,Dielsdorf Zustellung,ZH,1,,0,7229,86,20030701
7232,80,8600,60,Dübendorf 1 Zust,Dübendorf 1 Zustellung,ZH,1,,0,7232,191,20031001
7233,80,8307,60,Effretikon Zust,Effretikon Zustellung,ZH,1,,0,7233,174,20030701
7234,80,8424,60,Embrach Zustellung,Embrach Zustellung,ZH,1,,0,7234,56,20031001
7235,80,8703,60,Erlenbach ZH Zust,Erlenbach ZH Zustellung,ZH,1,,0,7242,151,20031001
7236,80,8704,60,Herrliberg Zust,Herrliberg Zustellung,ZH,1,,0,7236,152,20031001
7237,80,8634,60,Hombrechtikon Zust,Hombrechtikon Zustellung,ZH,1,,0,7237,153,20030901
7239,80,8802,60,Kilchberg ZH Zust,Kilchberg ZH Zustellung,ZH,1,,0,7221,135,20031001
7240,80,1350,60,Orbe Distribution,Orbe Distribution,VD,2,,0,7240,5757,20030701
7241,80,8280,60,Kreuzlingen 1 Zust,Kreuzlingen 1 Zustellung,TG,1,,0,7241,4671,20031001
7242,80,8700,60,Küsnacht ZH Zust,Küsnacht ZH Zustellung,ZH,1,,0,7242,154,20031001
7244,80,8135,60,Langnau a. A. Zust,Langnau am Albis Zustellung,ZH,1,,0,7221,136,20030701
7245,80,8708,60,Männedorf Zust,Männedorf Zustellung,ZH,1,,0,7245,155,20031001
7247,80,8706,60,Meilen Zust,Meilen Zustellung,ZH,1,,0,7247,156,20031001
7248,80,1020,60,Renens VD 1 Dist,Renens VD 1 Distribution,VD,2,,0,7248,5591,20031001
7249,80,3960,60,Sierre Dist,Sierre Distribution,VS,2,,0,7249,6248,20030801
7253,80,8330,60,Pfäffikon ZH Zust,Pfäffikon ZH Zustellung,ZH,1,,0,7253,177,20030201
7254,80,1752,60,Villars-Glâne Dist,Villars-sur-Glâne Dist,FR,2,,0,7254,2228,20031101
7255,80,8105,60,Regensdorf 1 Zust,Regensdorf 1 Zustellung,ZH,1,,0,7255,96,20031001
7256,80,3930,60,Visp Zustellung,Visp Zustellung,VS,1,,0,7256,6297,20031001
7257,80,3963,60,C.-Montana 1 Dist,Crans-Montana 1 Dist,VS,2,,0,7257,6244,20030601
7260,80,3123,60,Belp Zustellung,Belp Zustellung,BE,1,,0,7260,861,20030401
7263,80,8590,60,Romanshorn Zust,Romanshorn Zustellung,TG,1,,0,7263,4436,20030301
7266,80,8630,60,Rüti ZH Zustellung,Rüti ZH Zustellung,ZH,1,,0,7266,118,20030901
7267,80,8952,60,Schlieren Zust,Schlieren Zustellung,ZH,1,,0,7267,247,20031001
7269,80,3714,60,Frutigen Zust,Frutigen Zustellung,BE,1,,0,7269,563,20030701
7270,80,8712,60,Stäfa Zustellung,Stäfa Zustellung,ZH,1,,0,7270,158,20030401
7271,80,8800,60,Thalwil Zustellung,Thalwil Zustellung,ZH,1,,0,7271,141,20030301
7272,80,3073,60,Gümligen Zust,Gümligen Zustellung,BE,1,,0,7272,356,20031101
7274,80,8610,60,Uster 1 Zustellung,Uster 1 Zustellung,ZH,1,,0,7274,198,20030901
7275,80,8604,60,Volketswil Zust,Volketswil Zustellung,ZH,1,,0,7275,199,20030901
7276,80,3360,60,Hbuchsee Zust,Herzogenbuchsee Zustellung,BE,1,,0,7276,979,20030717
7277,80,8820,60,Wädenswil Zust,Wädenswil Zustellung,ZH,1,,0,7277,142,20030701
7278,80,8636,60,Wald ZH Zustellung,Wald ZH Zustellung,ZH,1,,0,7278,120,20030901
7279,80,4950,60,Huttwil Zustellung,Huttwil Zustellung,BE,1,,0,7279,954,20030701
7280,80,8304,60,Wallisellen Zust,Wallisellen Zustellung,ZH,1,,0,7280,69,20031001
7281,80,3800,60,Interlaken Zust,Interlaken Zustellung,BE,1,,0,7281,581,20030901
7282,80,8570,60,Weinfelden Zust,Weinfelden Zustellung,TG,1,,0,7282,4946,20030701
7286,80,3303,60,Jegenstorf Zust,Jegenstorf Zustellung,BE,1,,0,7286,540,20030701
7287,80,8126,60,Zumikon Zust,Zumikon Zustellung,ZH,1,,0,7287,160,20031001
7289,80,8405,60,Winterthur 5 Zust,Winterthur 5 Zustellung,ZH,1,,0,7289,230,20031101
7290,80,8406,60,Winterthur 6 Zust,Winterthur 6 Zustellung,ZH,1,,0,7290,230,20031101
7291,80,3422,60,Kirchberg BE Zust,Kirchberg BE Zustellung,BE,1,,0,7291,412,20030901
7292,80,8408,60,Winterthur 8 Zust,Winterthur 8 Zustellung,ZH,1,,0,7292,230,20031101
7294,80,8037,60,Zürich 37 Zust,Zürich 37 Zustellung,ZH,1,,0,7294,261,20031101
7296,80,4900,60,Langenthal 1 Zust,Langenthal 1 Zustellung,BE,1,,0,7296,329,20030301
7301,80,8048,60,Zürich 48 Zust,Zürich 48 Zustellung,ZH,1,,0,7301,261,20031101
7303,80,8050,60,Zürich Nord Zust,Zürich Nord Zustellung,ZH,1,,0,7303,261,19990415
7306,80,8053,60,Zürich 53 Zust,Zürich 53 Zustellung,ZH,1,,0,7306,261,20031101
7309,80,9050,60,Appenzell Zust,Appenzell Zustellung,AI,1,,0,7309,3101,20030701
7310,80,9100,60,Herisau 1 Zust,Herisau 1 Zustellung,AR,1,,0,7310,3001,20030901
7316,80,6830,60,Chiasso Dist,Chiasso Distribuzione,TI,3,,0,7316,5250,20030901
7318,80,6850,60,Mendrisio Dist,Mendrisio Distribuzione,TI,3,,0,7318,5254,20031001
7321,80,3053,60,M'buchsee Zust,Münchenbuchsee Zustellung,BE,1,,0,7321,546,20030501
7322,80,3110,60,Münsingen Zust,Münsingen Zustellung,BE,1,,0,7322,616,20030401
7325,80,2560,60,Nidau Zustellung,Nidau Zustellung,BE,1,,0,7325,743,20031101
7328,80,3322,60,Urtenen-S Zust,Urtenen-Schönbühl Zust,BE,1,,0,7328,551,20031001
7329,80,3700,60,Spiez Zustellung,Spiez Zustellung,BE,1,,0,7329,768,20030501
7330,80,3612,60,Steffisburg 1 Zust,Steffisburg 1 Zustellung,BE,1,,0,7330,939,20030901
7333,80,3076,60,Worb Zustellung,Worb Zustellung,BE,1,,0,7333,627,20030401
7334,80,3052,60,Zollikofen Zust,Zollikofen Zustellung,BE,1,,0,7334,361,20030401
7336,80,8340,60,Hinwil Zustellung,Hinwil Zustellung,ZH,1,,0,7336,117,20030301
7337,80,1212,60,Grand-Lancy Dist,Grand-Lancy 1 Distribution,GE,2,,0,7337,6628,20031001
7338,80,8302,60,Kloten Zust,Kloten Zustellung,ZH,1,,0,7338,62,20030701
7341,80,9200,60,Gossau SG 1 Zust,Gossau SG 1 Zustellung,SG,1,,0,7341,3443,20030701
7346,80,2400,60,Le Locle Dist,Le Locle Distribution,NE,2,,0,7346,6436,20031001
7347,80,2740,60,Moutier 1 Dist,Moutier 1 Distribution,BE,2,,0,7347,700,20030401
7351,80,4123,60,Allschwil Zust,Allschwil Zustellung,BL,1,,0,7351,2762,20031001
7352,80,4144,60,Arlesheim Zust,Arlesheim Zustellung,BL,1,,0,7352,2763,20030501
7353,80,4710,60,Balsthal Zust,Balsthal Zustellung,SO,1,,0,7353,2422,20030901
7355,80,4102,60,Binningen 1 Zust,Binningen 1 Zustellung,BL,1,,0,7355,2765,20030501
7356,80,4127,60,Birsfelden Zust,Birsfelden Zustellung,BL,1,,0,7356,2766,20030501
7358,80,4414,60,Füllinsdorf Zust,Füllinsdorf Zustellung,BL,1,,0,7358,2825,20031001
7359,80,4563,60,Gerlafingen Zust,Gerlafingen Zustellung,SO,1,,0,7359,2519,20030301
7369,80,5200,60,Brugg AG 1 Zust,Brugg AG 1 Zustellung,AG,1,,0,7369,4095,20041201
7371,30,1274,0,Signy-Centre,Signy-Centre,VD,2,,0,7371,5728,20040601
7374,20,9476,2,Fontnas,Fontnas,SG,1,,1,5386,3276,19980922
7375,80,6000,31,Luzern 31,Luzern 31,LU,1,,0,7375,1061,19971215
7376,40,6000,30,Luzern 30 AAL,Luzern 30 AAL,LU,1,,0,3215,1061,20070701
7377,80,1211,90,Genève 5 Dépôt,Genève 5 Dépôt,GE,2,,0,6516,6623,20050701
7378,10,5018,0,Erlinsbach,Erlinsbach,AG,1,,1,2917,4005,19980817
7380,80,1806,70,St-Légier Dist Fil,St-Légier Dist Fil,VD,2,,0,7380,5888,19990114
7386,80,2800,70,Delémont Dist Ba,Delémont Dist Ba,JU,2,,0,7386,6711,19990630
7394,80,1310,70,Daillens Dist Ba,Daillens Dist Ba,VD,2,,0,7394,5480,19981123
7395,80,1310,0,Daillens Centre Co,Daillens Centre Colis,VD,2,,0,7395,5480,19981030
7402,80,1530,60,Payerne Dist,Payerne Distribution,VD,2,,0,7402,5822,20030701
7403,80,1630,60,Bulle 1 Dist,Bulle 1 Distribution,FR,2,,0,7403,2125,20030701
7404,80,3550,60,Langnau i. E. Zust,Langnau i. E. Zustellung,BE,1,,0,7404,902,20030701
7405,80,6460,60,Altdorf UR 2 Zust,Altdorf UR 2 Zustellung,UR,1,,0,7405,1201,20020501
7406,80,7270,60,Davos Zust,Davos Zustellung,GR,1,,0,7406,3851,20031001
7418,40,3000,94,Bern 94,Bern 94 UBS,BE,1,,0,1710,351,19980806
7419,40,8098,0,Zürich,Zürich,ZH,1,,0,4393,261,20080501
7420,20,1274,1,Signy,Signy,VD,2,,0,484,5728,19981216
7423,30,8066,0,Zürich,Zürich,ZH,1,,0,7423,261,19980623
7429,80,3400,70,Burgdorf Dist Fil,Burgdorf Dist Fil,BE,1,,0,7429,404,19990114
7431,80,4620,0,Härkingen PZ,Härkingen Paketzentrum,SO,1,,0,7431,2402,19981030
7432,80,4620,70,Härkingen Dist Ba,Härkingen Dist Ba,SO,1,,0,7432,2402,19981123
7433,80,8183,0,Bülach Dist Ba,Bülach Dist Ba,ZH,1,,0,7433,53,19981123
7434,80,8325,0,Effretikon Dist Ba,Effretikon Dist Ba,ZH,1,,0,7434,174,19981222
7435,80,8520,0,Frauenfeld PZ,Frauenfeld Paketzentrum,TG,1,,0,7435,4566,19981030
7436,80,8520,70,Frauenfeld Dist Ba,Frauenfeld Dist Ba,TG,1,,0,7436,4566,19981123
7437,80,8343,0,Hinwil Dist Ba,Hinwil Dist Ba,ZH,1,,0,7437,117,19981123
